,Gender,Age,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Stress_Level (1-10),Sleep_Hours_per_Night,Grade
3849,0,19,82.44,82.47,96.26,,68.89,4.7,61.37,50.08,13.7,1,1,3,6.9,2
3850,0,19,86.78,64.0,88.7,64.44,63.35,0.67,87.94,76.98,19.0,0,1,1,7.3,1
3851,0,22,99.09,76.58,50.76,72.05,73.29,4.32,73.47,51.99,5.1,0,1,5,8.5,1
3852,1,20,69.76,54.4,69.92,66.89,53.8,4.31,79.22,50.6,21.2,0,1,10,6.8,1
3853,1,24,77.74,50.63,52.7,69.95,74.21,5.54,77.34,73.31,28.7,0,0,6,9.0,1
3854,1,24,54.12,86.71,99.16,50.61,55.29,9.97,51.59,88.69,23.5,1,1,6,7.5,3
3855,1,22,95.45,73.12,84.57,96.29,65.71,1.21,83.6,62.6,18.0,0,1,7,8.7,1
3856,1,24,75.87,67.19,70.51,64.2,91.53,0.85,98.79,71.49,15.8,0,1,7,6.4,1
3857,1,22,87.0,54.35,47.86,87.68,60.5,2.91,66.7,60.43,28.1,0,1,7,8.9,1
3858,1,20,63.03,43.46,73.27,,55.3,2.42,71.6,50.99,26.8,0,1,8,7.0,2
3859,1,24,88.13,86.11,55.71,,62.19,0.58,79.4,53.92,20.1,0,1,1,6.3,1
3860,1,21,67.52,48.79,64.65,51.76,85.39,5.71,50.16,94.15,26.6,0,1,2,8.6,2
3861,0,23,,83.73,51.69,97.2,89.11,6.55,51.28,94.93,24.6,0,0,4,7.6,1
3862,1,19,62.17,98.64,72.8,70.92,78.97,7.74,66.18,65.85,30.0,0,1,2,6.8,2
3863,0,19,82.23,57.23,94.41,,82.06,0.96,51.73,97.06,20.4,0,1,4,4.2,1
3864,1,23,98.55,96.14,98.82,74.99,74.17,9.17,86.68,95.78,12.0,0,0,7,6.3,1
3865,0,23,58.34,98.05,85.64,97.34,72.15,8.35,50.05,86.65,15.5,0,1,4,5.6,2
3866,1,21,91.54,68.49,51.35,56.77,55.62,1.47,57.86,84.67,21.5,1,1,2,7.5,1
3867,0,18,81.02,67.2,45.3,70.32,97.73,4.71,83.33,81.86,17.6,0,1,10,4.9,3
3868,1,21,76.55,65.04,73.33,97.66,63.92,9.05,91.66,80.46,17.4,1,1,2,6.2,3
3869,0,21,87.52,69.81,55.42,93.24,79.78,8.64,55.22,52.34,7.8,0,1,7,4.3,1
3870,1,21,87.67,42.81,71.6,87.11,53.54,5.85,96.19,90.52,10.8,0,1,5,5.6,1
3871,0,21,53.6,73.28,54.1,88.75,99.81,0.8,93.26,55.56,13.8,0,1,6,6.8,2
3872,0,23,,80.26,96.99,96.37,89.37,9.64,83.9,96.32,28.8,1,1,1,8.3,3
3873,1,22,73.73,54.16,49.16,83.02,56.68,3.68,86.07,52.0,26.2,1,1,10,6.0,3
3874,0,18,61.22,87.38,76.37,72.23,92.23,5.68,85.86,73.29,13.4,0,1,10,7.7,2
3875,1,20,77.58,61.02,99.06,56.47,65.65,6.38,56.32,81.41,5.9,0,1,7,6.8,2
3876,0,22,83.91,66.04,50.04,78.1,91.7,0.32,78.91,68.96,15.2,0,1,5,7.1,3
3877,1,19,53.17,96.39,53.6,,56.45,5.64,93.06,88.81,27.2,1,1,4,6.6,3
3878,1,20,59.26,42.87,58.49,53.2,73.11,2.34,73.1,59.5,14.5,1,1,4,7.6,2
3879,0,21,51.01,70.67,73.69,68.01,80.46,6.68,69.73,86.48,5.8,0,1,1,5.6,3
3880,1,23,94.6,72.86,47.36,71.46,97.53,1.89,58.04,96.39,29.2,0,1,1,6.4,1
3881,1,21,56.45,96.11,45.26,55.1,91.56,6.2,93.32,62.98,21.5,0,1,10,5.5,2
3882,1,19,74.43,58.84,89.93,82.49,61.05,7.22,81.69,95.61,16.2,0,1,6,7.1,1
3883,1,24,64.79,69.33,64.67,89.75,86.06,3.01,90.99,53.95,19.3,1,1,1,7.9,1
3884,1,20,,55.44,55.38,95.71,95.11,5.27,71.53,69.45,17.8,0,1,1,5.6,2
3885,0,24,80.35,67.9,64.99,90.96,85.93,6.86,97.8,94.94,27.2,0,1,3,6.8,2
3886,0,18,86.05,74.4,69.08,69.33,74.59,2.27,51.42,90.34,20.4,0,1,5,8.0,1
3887,0,18,73.39,85.35,80.98,68.85,73.53,8.05,88.31,73.42,25.1,0,1,10,5.1,1
3888,1,19,50.4,88.91,59.57,83.35,66.32,2.43,59.34,87.48,7.0,0,1,8,7.2,2
3889,1,22,81.94,66.68,62.16,93.32,59.65,2.8,69.23,97.79,14.0,1,1,4,8.1,1
3890,1,24,51.95,90.42,93.93,63.31,96.03,6.14,58.07,58.93,28.2,0,1,3,4.5,3
3891,1,21,99.54,83.55,81.6,52.18,53.06,0.91,60.82,64.44,7.4,0,1,8,4.7,1
3892,1,20,67.31,84.77,70.8,87.42,88.85,3.3,64.6,86.38,27.3,1,0,8,6.1,1
3893,0,21,88.71,86.34,61.58,85.48,77.13,7.29,88.06,65.86,13.5,0,1,7,4.9,1
3894,1,19,,53.18,85.23,,93.97,6.9,61.31,99.07,24.6,0,1,8,5.4,1
3895,0,20,,98.34,59.43,86.57,91.53,8.24,61.95,80.35,13.8,0,1,10,4.2,2
3896,1,24,52.57,94.59,61.77,82.38,70.74,6.25,61.72,98.03,9.1,0,1,6,5.9,2
3897,1,20,87.96,44.84,98.9,94.89,96.59,6.49,79.08,90.94,11.1,0,1,10,5.0,1
3898,0,18,52.67,94.05,51.24,,86.6,9.94,58.53,88.11,6.7,0,1,5,6.5,2
3899,1,19,80.57,49.75,67.77,51.84,81.35,0.93,93.14,51.71,16.1,0,1,4,5.2,2
3900,0,24,78.42,69.4,43.5,91.36,51.74,6.04,88.32,88.81,15.6,0,1,6,8.7,1
3901,0,20,79.03,68.64,40.59,82.41,88.15,4.41,56.84,81.08,9.1,0,1,5,8.6,1
3902,0,22,91.54,80.44,55.56,68.27,75.45,2.05,75.15,60.42,16.6,0,1,1,4.1,1
3903,0,18,94.37,45.75,79.43,96.43,89.24,5.53,51.77,79.87,10.3,0,1,1,4.8,1
3904,1,23,87.81,90.41,59.55,92.57,71.22,7.78,83.05,67.08,16.6,0,1,3,8.7,1
3905,0,23,97.71,70.86,94.87,75.06,64.62,2.07,76.92,93.87,14.1,0,1,10,4.3,1
3906,1,18,76.98,88.43,94.33,,85.13,7.78,73.28,87.28,27.6,1,1,10,6.1,1
3907,0,18,92.72,49.6,63.92,90.76,99.03,5.15,86.99,77.47,7.3,0,1,10,5.2,1
3908,1,21,66.55,40.27,51.74,80.73,96.15,6.81,78.03,60.09,7.5,1,1,8,4.6,1
3909,1,19,67.57,75.18,80.71,87.34,84.36,9.61,64.58,89.48,9.4,0,1,2,4.6,1
3910,1,24,95.9,95.24,42.66,53.98,92.17,8.23,76.51,89.77,11.6,1,1,9,6.3,1
3911,0,18,94.61,63.65,42.46,96.12,87.54,6.98,82.35,56.79,14.0,0,1,6,7.0,1
3912,0,22,89.16,65.69,45.69,60.53,61.98,0.85,87.55,83.98,5.4,0,1,3,6.9,1
3913,0,18,88.32,47.91,72.56,70.63,62.7,4.46,73.2,98.13,10.5,0,1,9,6.3,1
3914,1,24,75.36,98.57,95.46,59.76,71.99,0.53,75.76,86.81,6.2,0,1,2,5.5,3
3915,1,19,88.96,64.63,97.58,82.91,94.83,9.92,85.81,58.47,6.9,0,1,1,6.7,1
3916,1,23,81.03,50.51,50.07,56.73,81.27,7.58,94.54,60.76,24.9,1,1,2,4.4,1
3917,0,18,80.35,52.68,98.82,81.69,96.08,8.83,96.61,54.89,29.3,1,1,6,8.1,1
3918,1,19,57.43,42.21,77.56,96.93,87.29,4.53,76.64,69.93,15.0,0,1,5,7.4,2
3919,0,24,80.3,45.1,76.29,83.42,65.23,4.45,93.5,50.22,21.1,1,1,5,7.4,2
3920,1,22,54.39,45.37,44.3,63.62,78.64,4.25,71.29,62.03,26.6,0,1,4,7.5,3
3921,1,21,66.74,93.61,43.81,76.22,55.43,6.52,99.15,92.2,23.3,1,1,2,5.5,2
3922,1,23,71.57,95.59,40.01,66.31,52.35,1.55,84.56,67.15,13.2,1,1,5,8.2,2
3923,1,24,75.2,99.28,64.6,,90.42,1.3,81.44,86.24,26.2,0,1,3,7.9,3
3924,1,21,60.87,71.62,64.16,50.09,53.92,8.41,96.73,78.87,6.0,0,1,3,7.5,2
3925,1,20,90.51,94.03,65.39,54.39,78.64,5.19,75.79,56.37,26.9,0,1,7,6.7,1
3926,0,20,70.06,77.41,64.49,96.71,97.1,1.83,51.41,81.87,27.3,1,1,1,7.1,1
3927,1,20,50.61,83.63,76.12,67.12,54.77,9.09,50.7,85.4,25.7,0,0,7,4.2,3
3928,0,21,,98.24,65.73,74.09,80.27,1.16,86.29,69.42,22.1,0,1,10,7.2,2
3929,0,23,54.26,53.01,59.58,58.42,72.54,8.47,51.38,65.67,12.1,0,1,7,6.3,2
3930,1,18,65.75,87.59,62.09,79.11,75.28,2.38,84.75,54.98,11.5,1,1,8,8.3,2
3931,0,22,70.26,62.39,99.86,51.22,77.77,1.21,71.71,52.56,20.5,0,1,9,4.8,1
3932,1,20,91.36,54.55,89.71,,67.73,6.86,98.09,90.3,21.7,1,1,6,8.9,1
3933,0,20,,74.04,54.02,99.91,92.1,9.8,53.52,72.34,11.3,0,1,10,5.3,2
3934,1,20,67.72,85.66,74.57,72.38,88.06,6.21,71.95,86.79,28.4,0,1,1,4.3,1
3935,1,22,61.83,59.59,63.16,74.38,77.78,2.38,94.92,75.4,17.5,1,1,10,5.2,1
3936,0,24,58.01,96.26,50.59,86.06,95.82,6.14,67.85,57.34,23.5,0,1,8,7.7,2
3937,0,23,85.31,84.55,52.59,96.32,59.19,9.46,71.92,85.22,22.6,0,1,10,8.4,1
3938,0,20,66.3,71.88,52.73,95.5,56.97,5.23,54.07,50.57,7.1,1,1,9,7.5,1
3939,0,19,79.34,51.43,45.06,69.17,76.89,7.96,65.19,60.13,25.3,0,1,9,5.2,2
3940,1,20,79.44,58.21,70.49,61.67,73.03,0.62,92.23,50.11,29.3,1,1,5,7.4,2
3941,0,24,,61.4,59.88,89.47,90.8,6.62,81.35,85.82,19.7,0,0,1,7.3,1
3942,1,20,53.19,82.81,65.64,,89.39,7.53,84.66,97.41,12.9,0,1,10,8.1,2
3943,1,21,74.08,93.76,41.54,,91.9,7.7,91.46,57.83,14.6,0,1,10,8.0,1
3944,1,23,53.26,72.66,53.99,,85.91,3.54,83.95,53.57,25.8,0,1,3,7.4,3
3945,1,20,67.74,67.38,59.42,76.4,81.0,9.35,56.44,86.66,15.4,1,1,6,8.2,1
3946,1,24,68.56,86.52,93.02,60.85,93.76,0.85,82.61,60.65,15.0,0,1,1,7.2,3
3947,0,21,96.42,63.96,41.79,59.69,84.89,8.85,85.0,59.58,24.5,0,1,5,8.2,1
3948,1,23,98.01,67.4,81.44,84.96,80.81,5.18,53.16,50.4,8.0,0,1,10,8.5,1
3949,0,21,80.42,66.1,79.83,72.7,56.63,3.68,97.87,74.55,5.6,1,1,6,6.4,2
3950,1,20,91.08,51.16,47.64,69.2,67.67,3.18,57.74,64.39,22.0,1,0,7,4.3,1
3951,1,23,67.95,53.6,97.26,77.77,70.84,4.11,70.46,53.27,22.9,1,1,4,6.8,2
3952,1,22,98.56,88.77,92.85,57.71,91.51,9.02,53.24,65.32,6.4,1,1,6,5.6,1
3953,0,21,64.36,69.23,62.94,87.29,94.53,4.06,77.83,71.54,25.4,0,1,6,8.2,1
3954,1,22,50.06,85.51,65.56,,82.33,6.26,95.25,97.94,9.3,0,1,6,7.9,2
3955,0,19,52.62,62.89,95.28,53.38,82.83,3.66,91.08,96.63,14.5,0,1,8,5.7,2
3956,1,18,74.64,76.04,59.48,52.82,98.0,4.75,70.2,61.07,9.0,1,1,6,7.1,1
3957,1,22,87.59,75.57,57.9,61.74,69.65,5.52,72.69,81.36,9.8,0,1,4,6.9,1
3958,1,20,55.16,46.96,86.45,91.02,68.04,6.47,82.07,68.05,18.6,0,1,9,6.6,2
3959,1,21,81.46,66.15,55.82,69.48,96.71,1.56,55.5,90.6,11.8,0,1,7,7.0,1
3960,0,20,53.11,75.7,44.73,98.51,62.5,4.77,75.81,56.69,11.9,0,1,2,6.2,2
3961,0,19,79.61,93.08,71.82,62.72,66.78,6.61,72.8,77.09,12.4,1,1,1,5.8,2
3962,0,21,99.72,76.45,52.71,79.42,68.83,8.85,85.34,72.02,19.3,0,0,3,4.7,1
3963,1,22,65.08,46.69,44.22,95.9,94.78,2.14,71.45,59.24,8.8,0,1,6,8.0,2
3964,1,19,79.14,65.01,43.68,69.47,83.14,1.57,60.93,79.63,18.3,0,1,1,6.6,3
3965,1,24,55.04,54.91,41.82,69.57,79.78,3.61,90.8,56.56,9.2,0,1,10,6.3,2
3966,1,20,55.24,41.6,57.7,83.76,89.4,1.01,97.87,52.39,26.5,1,0,10,5.4,2
3967,1,20,97.03,85.99,56.58,80.21,58.67,3.39,87.34,80.87,17.4,0,1,10,5.2,1
3968,0,22,99.21,60.16,59.18,59.74,63.01,2.7,69.56,85.86,16.9,0,1,2,7.8,1
3969,0,19,75.37,60.76,43.4,68.14,54.72,9.15,50.35,65.03,25.8,0,1,3,6.5,2
3970,0,18,63.9,57.49,47.76,58.25,85.1,3.5,55.2,65.9,11.9,0,1,6,6.4,1
3971,1,19,74.67,73.74,61.34,63.8,92.83,1.22,96.01,95.58,10.9,1,1,2,4.9,2
3972,0,22,84.87,66.41,51.31,57.07,98.82,8.98,56.38,89.88,5.9,1,1,2,9.0,2
3973,1,22,75.76,55.36,96.84,84.71,86.98,3.22,90.95,78.1,12.7,1,1,6,4.7,1
3974,0,23,98.91,74.94,53.98,65.76,54.43,8.84,73.0,51.58,21.6,0,0,8,5.0,1
3975,1,21,79.94,93.85,88.92,80.12,58.33,4.81,94.88,89.13,8.5,0,1,3,9.0,2
3976,1,21,,51.58,99.82,69.8,81.2,1.73,59.54,55.2,14.7,0,1,5,5.3,2
3977,1,20,50.96,97.93,79.65,,68.96,8.34,76.66,81.06,23.2,1,1,10,7.1,2
3978,0,24,,43.44,66.6,91.65,90.27,1.75,86.33,93.67,8.4,1,1,6,6.2,1
3979,0,24,69.62,64.25,55.56,55.75,82.27,4.29,55.53,98.81,10.8,0,1,9,7.9,2
3980,0,21,83.92,83.24,53.47,51.76,83.51,0.49,69.25,77.86,29.2,0,1,2,6.1,3
3981,1,23,80.79,61.97,70.12,65.79,87.78,4.28,76.2,60.68,24.0,0,1,4,8.4,1
3982,1,22,56.48,52.46,60.75,85.29,99.62,7.0,97.25,66.53,24.2,0,1,2,4.7,2
3983,0,22,76.22,99.04,86.78,92.43,61.07,3.25,54.3,83.29,17.1,0,1,3,8.5,1
3984,1,24,96.01,66.16,83.8,76.49,55.97,2.94,96.81,83.09,7.3,0,1,2,7.7,1
3985,0,20,71.27,56.66,98.4,,52.91,4.53,91.6,72.13,14.4,1,1,4,5.5,2
3986,1,18,81.06,75.8,98.03,95.05,67.37,0.53,84.43,51.46,19.9,1,1,9,6.9,1
3987,0,24,99.64,45.65,96.49,79.16,72.74,2.36,98.15,71.95,27.4,1,1,7,7.0,1
3988,0,21,59.64,91.33,79.47,58.03,74.39,8.11,99.35,93.41,25.3,0,1,7,8.4,3
3989,1,21,96.5,72.61,68.91,92.52,83.96,9.94,75.8,60.8,19.4,0,0,4,7.1,1
3990,1,21,59.55,80.21,47.65,87.19,53.81,1.58,88.91,55.2,9.4,1,1,3,7.9,3
3991,1,19,68.45,83.51,50.95,86.86,56.25,1.38,87.34,78.3,15.3,0,1,6,6.7,1
3992,1,21,52.96,78.38,55.22,60.21,76.98,8.22,69.37,52.74,15.1,0,1,7,7.3,2
3993,1,22,,59.64,82.77,,69.02,4.64,58.74,71.1,16.6,0,1,9,7.2,2
3994,1,23,84.16,71.04,44.68,,52.12,2.94,94.36,80.18,29.4,0,0,6,5.7,1
3995,1,24,,77.15,71.43,79.68,96.52,8.55,79.41,79.51,21.6,0,1,2,7.7,3
3996,1,24,88.05,58.5,73.52,64.88,87.36,4.59,88.68,54.18,9.6,1,1,7,5.2,1
3997,0,22,88.77,43.71,64.36,66.36,82.6,6.45,80.32,83.09,25.1,1,1,5,4.0,1
3998,0,19,96.35,52.41,85.32,69.16,75.27,4.44,56.42,61.81,24.9,1,1,9,6.0,1
3999,0,20,70.87,86.13,83.21,57.54,86.73,6.51,98.52,60.94,25.7,1,1,10,8.4,1
4000,1,21,56.77,59.31,61.9,85.85,96.13,4.49,72.33,63.66,18.6,0,1,2,8.0,2
4001,0,19,80.52,59.79,58.01,53.83,72.82,4.94,83.01,99.04,21.4,1,1,8,6.1,3
4002,1,24,59.34,45.91,58.27,,57.37,1.81,73.0,79.9,11.2,0,1,4,4.1,2
4003,1,19,99.43,49.04,69.88,69.13,69.63,2.64,69.29,58.37,23.5,0,1,4,6.7,1
4004,1,20,97.52,68.62,74.59,63.89,63.08,4.1,58.48,71.79,10.4,0,1,10,5.1,1
4005,0,20,62.62,48.16,88.11,51.53,97.24,1.28,61.5,75.3,20.7,0,0,4,8.7,2
4006,0,18,78.0,73.41,60.88,71.48,75.2,0.88,91.47,86.72,16.2,0,1,1,5.1,1
4007,1,21,88.62,57.1,82.04,58.05,67.94,5.06,69.42,58.85,27.3,1,1,1,4.2,1
4008,1,19,68.17,43.33,41.08,,61.24,6.84,98.33,72.53,7.5,0,1,4,7.1,1
4009,0,21,86.72,59.42,96.89,,77.32,1.9,88.19,73.71,19.7,0,1,6,4.1,1
4010,0,21,88.95,63.78,90.13,84.27,98.78,9.61,75.98,78.69,13.7,0,1,10,7.7,1
4011,0,22,50.65,52.64,83.59,53.27,50.49,7.53,95.34,66.72,29.5,0,0,5,6.1,3
4012,0,20,81.28,57.22,56.48,97.34,92.46,2.85,89.6,81.73,23.6,0,1,2,6.1,2
4013,1,22,71.84,73.24,83.73,98.24,62.53,7.88,59.7,59.88,11.9,1,1,1,8.1,2
4014,0,20,67.88,97.39,69.1,96.18,73.72,9.49,67.05,79.14,20.5,1,1,8,8.4,1
4015,1,23,70.72,94.29,66.13,79.51,95.36,7.74,99.0,84.5,16.5,1,1,6,6.3,1
4016,0,23,79.27,92.45,54.64,65.19,97.35,5.11,80.58,78.0,13.9,0,1,10,6.3,2
4017,1,21,64.04,81.67,96.32,81.05,58.44,8.86,84.57,65.24,11.5,0,1,8,6.3,2
4018,0,22,89.38,59.31,53.19,50.3,88.83,7.52,52.36,77.05,19.0,0,1,4,6.9,1
4019,1,22,95.08,70.12,43.23,73.13,84.15,9.08,70.45,69.85,19.3,1,1,3,4.6,1
4020,0,24,78.01,82.02,75.89,66.24,62.87,6.95,51.45,74.19,6.0,0,1,9,5.0,2
4021,1,18,91.44,80.16,95.44,,81.5,8.01,65.72,60.28,10.4,0,0,7,5.8,1
4022,1,18,54.48,73.15,81.79,57.01,74.94,0.82,50.97,95.52,11.8,0,1,5,5.2,2
4023,1,21,70.21,94.72,63.75,60.38,88.98,2.01,54.79,77.89,19.7,0,1,3,4.3,2
4024,1,24,88.38,86.81,95.19,71.18,62.26,5.81,63.91,70.64,11.7,0,0,4,4.7,1
4025,0,22,80.77,51.91,69.46,76.77,73.79,7.3,75.41,86.91,15.9,0,1,3,7.3,1
4026,1,22,,57.88,47.23,90.52,80.7,3.86,85.87,50.6,18.4,1,1,5,6.5,2
4027,0,23,94.85,56.83,80.49,55.14,52.74,8.26,75.32,67.29,28.3,1,0,9,4.9,1
4028,1,19,57.36,72.34,55.14,92.92,94.06,7.49,58.96,53.36,5.9,1,1,6,6.8,3
4029,1,21,66.81,56.85,62.32,76.54,98.48,5.52,54.95,90.56,27.5,1,1,1,4.0,2
4030,1,23,,56.57,63.57,96.13,81.8,1.43,99.57,90.45,5.4,0,1,2,8.7,3
4031,0,24,84.26,94.68,66.24,81.14,60.69,4.04,99.72,75.13,9.0,0,0,6,8.7,3
4032,0,22,86.45,50.03,58.56,87.27,61.6,8.58,59.93,72.76,9.6,0,1,9,6.4,1
4033,0,21,86.69,86.87,58.48,59.33,86.41,9.18,73.69,78.5,16.9,1,1,10,8.5,1
4034,1,23,89.2,45.0,65.21,53.6,84.92,3.1,74.98,89.63,22.3,0,1,8,6.0,1
4035,0,21,80.92,46.79,81.3,93.95,64.75,2.9,94.74,90.56,8.8,0,1,3,7.2,2
4036,0,21,53.52,79.78,79.67,84.11,86.06,1.3,78.19,63.67,9.4,1,1,6,7.6,2
4037,1,19,60.77,98.69,45.5,57.71,53.39,9.48,55.16,83.37,16.8,1,1,10,8.2,2
4038,0,24,54.99,90.16,77.18,74.52,65.89,7.29,50.89,97.24,26.5,0,0,6,4.2,2
4039,0,19,90.23,58.7,97.05,99.08,75.2,6.99,62.96,95.45,29.4,0,1,5,6.6,1
4040,1,24,99.17,67.98,82.8,75.13,64.83,8.11,77.75,61.21,26.6,0,1,4,6.6,1
4041,0,20,86.19,59.49,45.89,96.16,93.28,0.83,89.74,57.75,15.3,0,1,8,4.6,1
4042,0,23,95.25,59.75,76.37,79.15,70.61,5.24,59.6,79.11,13.9,0,1,4,5.8,1
4043,0,23,63.68,97.81,98.82,53.72,80.7,9.31,61.92,72.23,14.9,0,1,6,7.7,2
4044,1,18,65.03,59.53,92.62,74.8,77.71,0.54,97.86,94.78,14.2,0,1,2,5.9,2
4045,0,23,88.69,46.24,98.98,58.46,94.89,7.96,82.77,99.68,17.5,0,1,4,7.5,1
4046,0,23,80.58,93.23,75.69,61.06,97.83,0.64,72.52,95.54,19.5,0,1,8,4.4,1
4047,1,20,68.0,57.89,57.58,80.35,79.08,1.04,93.36,66.17,13.4,1,1,4,8.6,1
4048,0,20,,49.26,74.54,74.69,96.47,9.17,64.5,82.52,14.5,0,1,4,7.7,1
4049,1,20,,54.45,88.98,96.16,51.98,1.84,56.57,60.9,12.4,0,1,6,6.3,1
4050,0,19,95.22,59.54,70.43,69.0,87.35,7.96,97.72,78.24,24.4,1,1,4,4.9,1
4051,0,22,99.75,53.43,93.62,83.73,95.82,6.51,58.2,74.01,21.7,1,1,4,4.9,1
4052,0,21,64.09,52.68,70.55,63.4,70.39,4.92,83.86,92.08,14.2,1,1,9,7.0,2
4053,0,23,70.27,81.23,48.92,64.44,88.89,3.7,67.94,88.21,9.9,1,1,5,7.2,2
4054,0,18,87.73,78.82,45.92,70.84,77.09,2.7,55.39,68.34,15.0,0,1,9,8.2,1
4055,0,24,99.86,97.64,48.0,92.78,88.64,0.02,78.89,79.36,8.2,0,1,8,7.8,1
4056,0,18,76.87,84.53,69.97,84.9,72.62,2.91,88.8,86.07,8.4,0,1,2,4.7,1
4057,1,21,95.75,94.53,42.63,,90.35,0.16,74.74,58.63,15.2,0,1,1,7.6,1
4058,1,24,59.44,60.37,96.22,89.43,99.92,0.73,71.11,81.41,10.7,1,1,6,6.2,3
4059,1,24,77.6,74.83,97.46,93.59,82.06,4.27,59.39,59.18,28.9,1,1,6,4.4,2
4060,1,19,,78.14,95.88,62.96,76.96,8.36,65.75,70.29,23.6,0,1,7,7.2,2
4061,1,22,52.84,57.67,89.51,63.16,58.94,0.41,75.13,83.47,7.0,0,1,5,5.9,3
4062,0,22,92.85,79.38,73.5,50.88,98.66,2.54,52.31,86.69,14.5,0,1,2,4.3,1
4063,1,24,86.2,88.34,43.91,51.43,80.72,1.77,77.74,65.54,20.1,0,1,5,7.5,1
4064,0,19,94.83,88.17,58.97,57.07,92.39,0.18,57.42,70.93,11.4,0,1,5,7.3,1
4065,1,18,,64.08,97.17,92.81,73.41,1.83,78.34,55.89,12.0,0,1,7,6.1,1
4066,1,19,57.84,65.2,59.14,89.3,84.76,9.53,71.08,57.38,14.4,1,1,2,8.8,2
4067,1,21,,52.36,94.21,56.57,75.61,4.49,55.95,71.02,14.7,0,1,7,4.8,2
4068,1,21,74.31,89.9,40.68,68.74,99.27,9.53,50.27,92.95,5.2,0,1,7,7.9,2
4069,1,22,95.48,82.14,67.36,66.2,81.07,2.9,64.51,96.69,9.5,0,1,6,4.4,1
4070,0,18,68.45,40.03,84.87,56.09,54.67,7.26,50.21,95.34,12.6,1,1,9,4.4,2
4071,1,23,91.45,66.26,89.08,54.06,61.0,0.36,74.75,68.28,21.9,0,1,6,7.7,1
4072,0,19,,49.57,63.12,80.81,88.3,8.12,57.31,81.01,28.0,0,1,5,7.8,1
4073,1,22,62.53,71.22,85.06,,72.68,7.38,75.2,78.56,22.8,1,1,9,7.8,1
4074,1,21,50.38,99.03,65.6,71.79,78.49,6.07,67.43,66.92,7.8,1,0,1,5.1,2
4075,0,19,54.76,98.44,57.38,92.74,76.43,5.23,75.47,67.43,19.0,0,0,10,6.5,2
4076,0,22,92.58,43.23,55.17,58.38,61.89,2.56,53.25,71.07,9.6,0,1,9,6.7,1
4077,0,23,58.43,95.86,49.77,65.25,76.76,9.37,69.99,75.47,29.8,0,1,3,4.2,2
4078,0,22,,44.03,83.13,71.65,96.21,0.58,81.39,94.53,16.3,0,1,4,5.3,2
4079,0,24,71.09,86.12,46.71,83.98,52.13,8.74,62.22,83.09,5.3,0,1,6,7.8,2
4080,0,21,69.4,89.29,73.78,94.42,75.23,0.04,88.29,78.29,24.5,1,1,8,8.1,3
4081,1,24,89.13,70.59,98.75,65.01,94.57,4.65,85.04,68.3,28.1,1,1,5,5.1,1
4082,1,23,75.37,93.31,65.01,86.77,63.26,4.2,87.75,65.52,19.2,0,1,2,5.3,1
4083,1,23,60.72,91.3,60.96,59.17,75.31,0.23,96.05,79.66,8.0,0,1,10,6.7,2
4084,1,21,,40.87,52.1,,89.02,7.32,96.32,83.4,25.1,1,1,9,6.2,2
4085,1,22,74.55,95.89,72.93,84.77,75.27,0.34,87.7,89.6,23.2,0,1,3,6.3,3
4086,1,21,74.21,44.16,74.17,95.72,72.48,6.59,62.97,87.27,29.0,1,1,7,4.0,1
4087,0,21,96.99,71.83,94.17,,89.85,2.2,51.89,83.42,25.4,0,1,1,8.4,1
4088,0,19,76.77,87.0,82.34,89.11,75.65,0.89,96.77,53.18,19.7,1,1,4,4.9,1
4089,1,20,60.09,97.58,67.89,91.04,75.1,8.25,84.06,62.96,11.7,1,1,9,5.9,1
4090,1,23,95.73,97.1,68.76,69.42,83.95,6.17,71.44,90.23,13.1,0,1,7,8.7,1
4091,1,24,76.88,46.3,81.48,88.27,94.97,8.78,76.18,55.55,6.4,0,1,7,8.8,1
4092,0,18,88.7,68.38,59.46,91.45,60.51,2.51,65.88,79.52,13.8,0,0,3,6.9,1
4093,0,20,97.52,72.69,43.58,51.35,90.1,9.8,56.34,52.42,26.2,1,1,1,7.3,1
4094,1,23,51.64,78.31,41.19,84.33,64.24,9.06,81.42,74.81,17.5,1,1,10,8.3,2
4095,0,21,50.51,59.61,68.43,53.17,86.68,2.57,83.49,76.87,16.5,0,1,3,8.3,3
4096,0,19,94.31,54.05,62.44,52.3,57.44,7.48,55.31,94.33,16.4,0,1,4,4.8,1
4097,0,18,65.33,91.65,94.52,86.67,79.37,9.54,80.71,78.2,20.5,0,1,1,4.9,2
4098,0,21,61.99,64.72,93.71,,80.34,8.3,61.76,72.2,9.5,0,1,2,7.3,1
4099,0,19,72.44,99.41,93.02,63.42,74.16,3.87,90.21,63.9,7.4,0,1,3,8.8,2
4100,1,23,,98.96,79.46,84.61,85.51,9.45,61.14,98.54,29.1,0,1,1,4.4,3
4101,1,23,62.48,54.97,99.64,97.68,61.65,5.9,89.63,59.36,28.3,1,1,4,4.7,3
4102,1,18,87.13,62.8,55.61,81.09,61.75,2.55,69.63,74.62,25.3,0,1,4,6.8,1
